"diagnostic_id","analysis_date","item_cd","market_group","model_type","diagnostic_name","diagnostic_value","passed_check","created_at"
523,20260129,414,"25",hierarchical_normal,Gelman_Rubin_Rhat,0.9998304741186991,1,"2026-01-29 10:22:39"
524,20260129,414,"31",empirical_bayes,RMSE,0.20147395436679824,1,"2026-01-29 10:22:39"
525,20260129,414,"31",empirical_bayes,MAE,0.1759729086106443,1,"2026-01-29 10:22:39"
526,20260129,414,"37",empirical_bayes,RMSE,0.2114862952901267,1,"2026-01-29 10:22:39"
527,20260129,414,"37",empirical_bayes,MAE,0.15115679099954052,1,"2026-01-29 10:22:39"
528,20260129,414,"38",empirical_bayes,RMSE,0.2680496705107727,1,"2026-01-29 10:22:39"
529,20260129,414,"38",empirical_bayes,MAE,0.24386322049206774,1,"2026-01-29 10:22:39"
530,20260129,415,"11",hierarchical_normal,Gelman_Rubin_Rhat,1.000162773102317,1,"2026-01-29 10:22:39"
531,20260129,415,"21",hierarchical_normal,Gelman_Rubin_Rhat,1.0006135403987753,1,"2026-01-29 10:22:39"
532,20260129,415,"22",hierarchical_normal,Gelman_Rubin_Rhat,0.9998443267535044,1,"2026-01-29 10:22:39"
533,20260129,415,"24",hierarchical_normal,Gelman_Rubin_Rhat,1.0002616872182597,1,"2026-01-29 10:22:39"
534,20260129,415,"25",hierarchical_normal,Gelman_Rubin_Rhat,1.001195904192852,1,"2026-01-29 10:22:39"
535,20260129,415,"31",empirical_bayes,RMSE,0.6942551095700703,1,"2026-01-29 10:22:39"
536,20260129,415,"31",empirical_bayes,MAE,0.6844556537873502,1,"2026-01-29 10:22:39"
537,20260129,415,"37",empirical_bayes,RMSE,0.8290100388657391,1,"2026-01-29 10:22:39"
538,20260129,415,"37",empirical_bayes,MAE,0.828846163987912,1,"2026-01-29 10:22:39"
539,20260129,415,"38",empirical_bayes,RMSE,0.6598081667403752,1,"2026-01-29 10:22:39"
540,20260129,415,"38",empirical_bayes,MAE,0.6439611919166213,1,"2026-01-29 10:22:39"
541,20260129,416,"11",hierarchical_normal,Gelman_Rubin_Rhat,0.9996815438565936,1,"2026-01-29 10:22:39"
542,20260129,416,"21",hierarchical_normal,Gelman_Rubin_Rhat,0.9999151455786546,1,"2026-01-29 10:22:39"
543,20260129,416,"22",hierarchical_normal,Gelman_Rubin_Rhat,0.9996666125677708,1,"2026-01-29 10:22:39"
544,20260129,416,"24",hierarchical_normal,Gelman_Rubin_Rhat,1.0009635741412948,1,"2026-01-29 10:22:39"
545,20260129,416,"25",hierarchical_normal,Gelman_Rubin_Rhat,1.0000933118405901,1,"2026-01-29 10:22:39"
546,20260129,416,"31",empirical_bayes,RMSE,0.5187340943311926,1,"2026-01-29 10:22:39"
547,20260129,416,"31",empirical_bayes,MAE,0.513955851134876,1,"2026-01-29 10:22:39"
548,20260129,416,"37",empirical_bayes,RMSE,0.5953103680811324,1,"2026-01-29 10:22:39"
549,20260129,416,"37",empirical_bayes,MAE,0.5464233411692477,1,"2026-01-29 10:22:39"
550,20260129,416,"38",empirical_bayes,RMSE,0.4082535424279363,1,"2026-01-29 10:22:39"
551,20260129,416,"38",empirical_bayes,MAE,0.33788433586528893,1,"2026-01-29 10:22:39"
552,20260129,418,"11",hierarchical_normal,Gelman_Rubin_Rhat,1.0010521145568265,1,"2026-01-29 10:22:39"
553,20260129,418,"21",hierarchical_normal,Gelman_Rubin_Rhat,1.0006773698970624,1,"2026-01-29 10:22:39"
554,20260129,418,"22",hierarchical_normal,Gelman_Rubin_Rhat,0.999695858772195,1,"2026-01-29 10:22:39"
555,20260129,418,"24",hierarchical_normal,Gelman_Rubin_Rhat,0.9996698948760764,1,"2026-01-29 10:22:39"
556,20260129,418,"25",hierarchical_normal,Gelman_Rubin_Rhat,0.9999490365635826,1,"2026-01-29 10:22:39"
557,20260129,418,"31",empirical_bayes,RMSE,1.9615313451081617,1,"2026-01-29 10:22:39"
558,20260129,418,"31",empirical_bayes,MAE,1.9456770851103367,1,"2026-01-29 10:22:39"
559,20260129,418,"37",empirical_bayes,RMSE,2.0878814789501563,1,"2026-01-29 10:22:39"
560,20260129,418,"37",empirical_bayes,MAE,2.0870198727579248,1,"2026-01-29 10:22:39"
561,20260129,418,"38",empirical_bayes,RMSE,1.9627156276622382,1,"2026-01-29 10:22:39"
562,20260129,418,"38",empirical_bayes,MAE,1.9622668399951377,1,"2026-01-29 10:22:39"
563,20260129,419,"11",empirical_bayes,RMSE,0.18695893500437827,1,"2026-01-29 10:22:39"
564,20260129,419,"11",empirical_bayes,MAE,0.16470512948290456,1,"2026-01-29 10:22:39"
565,20260129,419,"21",empirical_bayes,RMSE,0.10867429542512574,1,"2026-01-29 10:22:39"
566,20260129,419,"21",empirical_bayes,MAE,0.09845871895701253,1,"2026-01-29 10:22:39"
567,20260129,419,"22",empirical_bayes,RMSE,0.06436091932398876,1,"2026-01-29 10:22:39"
568,20260129,419,"22",empirical_bayes,MAE,0.06251214116333692,1,"2026-01-29 10:22:39"
569,20260129,419,"24",empirical_bayes,RMSE,0.07819369065032555,1,"2026-01-29 10:22:39"
570,20260129,419,"24",empirical_bayes,MAE,0.07471870418206035,1,"2026-01-29 10:22:39"
571,20260129,419,"25",empirical_bayes,RMSE,0.05042082860614119,1,"2026-01-29 10:22:39"
572,20260129,419,"25",empirical_bayes,MAE,0.04825178587092379,1,"2026-01-29 10:22:39"
573,20260129,419,"31",empirical_bayes,RMSE,0.10803019575796537,1,"2026-01-29 10:22:39"
574,20260129,419,"31",empirical_bayes,MAE,0.07886390928292002,1,"2026-01-29 10:22:39"
575,20260129,419,"37",empirical_bayes,RMSE,0.2839261781309973,1,"2026-01-29 10:22:39"
576,20260129,419,"37",empirical_bayes,MAE,0.2521343186039064,1,"2026-01-29 10:22:39"
577,20260129,419,"38",empirical_bayes,RMSE,0.15496317464127027,1,"2026-01-29 10:22:39"
578,20260129,419,"38",empirical_bayes,MAE,0.13683948092197618,1,"2026-01-29 10:22:39"
579,20260129,420,"11",hierarchical_normal,Gelman_Rubin_Rhat,0.9999988193525269,1,"2026-01-29 10:22:39"
580,20260129,420,"21",hierarchical_normal,Gelman_Rubin_Rhat,1.0013399940159682,1,"2026-01-29 10:22:39"
581,20260129,420,"22",hierarchical_normal,Gelman_Rubin_Rhat,1.0000829397580666,1,"2026-01-29 10:22:39"
582,20260129,420,"24",hierarchical_normal,Gelman_Rubin_Rhat,0.99999045572581,1,"2026-01-29 10:22:39"
583,20260129,420,"25",hierarchical_normal,Gelman_Rubin_Rhat,0.9997164451719625,1,"2026-01-29 10:22:39"
584,20260129,420,"37",empirical_bayes,RMSE,0.6828261517667356,1,"2026-01-29 10:22:39"
585,20260129,420,"37",empirical_bayes,MAE,0.6551830158068572,1,"2026-01-29 10:22:39"
586,20260129,420,"38",empirical_bayes,RMSE,0.553983414946062,1,"2026-01-29 10:22:39"
587,20260129,420,"38",empirical_bayes,MAE,0.5116275056110678,1,"2026-01-29 10:22:39"
588,20260129,421,"11",empirical_bayes,RMSE,0.04391356451776646,1,"2026-01-29 10:22:39"
589,20260129,421,"11",empirical_bayes,MAE,0.03512831782659257,1,"2026-01-29 10:22:39"
590,20260129,422,"11",hierarchical_normal,Gelman_Rubin_Rhat,0.9998509003181467,1,"2026-01-29 10:22:39"
591,20260129,422,"21",hierarchical_normal,Gelman_Rubin_Rhat,0.9996666843290698,1,"2026-01-29 10:22:39"
592,20260129,422,"22",hierarchical_normal,Gelman_Rubin_Rhat,0.9998139540601154,1,"2026-01-29 10:22:39"
593,20260129,422,"24",hierarchical_normal,Gelman_Rubin_Rhat,0.9999571712144073,1,"2026-01-29 10:22:39"
594,20260129,422,"25",hierarchical_normal,Gelman_Rubin_Rhat,1.0007610717465327,1,"2026-01-29 10:22:39"
595,20260129,422,"31",empirical_bayes,RMSE,0.1631591231801512,1,"2026-01-29 10:22:39"
596,20260129,422,"31",empirical_bayes,MAE,0.1546398117859399,1,"2026-01-29 10:22:39"
597,20260129,422,"37",empirical_bayes,RMSE,0.2073629568068764,1,"2026-01-29 10:22:39"
598,20260129,422,"37",empirical_bayes,MAE,0.2008787015931599,1,"2026-01-29 10:22:39"
599,20260129,422,"38",empirical_bayes,RMSE,0.24350176927129671,1,"2026-01-29 10:22:39"
600,20260129,422,"38",empirical_bayes,MAE,0.1960786053474095,1,"2026-01-29 10:22:39"
601,20260129,424,"11",hierarchical_normal,Gelman_Rubin_Rhat,0.9997234318193693,1,"2026-01-29 10:22:39"
602,20260129,424,"21",hierarchical_normal,Gelman_Rubin_Rhat,1.0001364980709304,1,"2026-01-29 10:22:39"
603,20260129,424,"22",empirical_bayes,RMSE,1.0451327090085138,1,"2026-01-29 10:22:39"
604,20260129,424,"22",empirical_bayes,MAE,1.0342145697986755,1,"2026-01-29 10:22:39"
605,20260129,424,"22",empirical_bayes,Jarque_Bera_pvalue,0.2505549697341952,1,"2026-01-29 10:22:39"
606,20260129,424,"24",hierarchical_normal,Gelman_Rubin_Rhat,1.0009461957098613,1,"2026-01-29 10:22:39"
607,20260129,424,"25",hierarchical_normal,Gelman_Rubin_Rhat,1.0006365869734255,1,"2026-01-29 10:22:39"
608,20260129,424,"31",empirical_bayes,RMSE,0.7766660754339292,1,"2026-01-29 10:22:39"
609,20260129,424,"31",empirical_bayes,MAE,0.7672844050092422,1,"2026-01-29 10:22:39"
610,20260129,424,"37",empirical_bayes,RMSE,0.9510396676971892,1,"2026-01-29 10:22:39"
611,20260129,424,"37",empirical_bayes,MAE,0.8967903538688441,1,"2026-01-29 10:22:39"
612,20260129,424,"38",empirical_bayes,RMSE,0.9518568460409199,1,"2026-01-29 10:22:39"
613,20260129,424,"38",empirical_bayes,MAE,0.9431638007224444,1,"2026-01-29 10:22:39"
614,20260129,425,"11",hierarchical_normal,Gelman_Rubin_Rhat,0.9996702910624833,1,"2026-01-29 10:22:39"
615,20260129,425,"21",hierarchical_normal,Gelman_Rubin_Rhat,1.001006067872519,1,"2026-01-29 10:22:39"
616,20260129,425,"22",hierarchical_normal,Gelman_Rubin_Rhat,0.9998347648108005,1,"2026-01-29 10:22:39"
617,20260129,425,"24",hierarchical_normal,Gelman_Rubin_Rhat,1.0002179625341725,1,"2026-01-29 10:22:39"
618,20260129,425,"25",hierarchical_normal,Gelman_Rubin_Rhat,0.9999327043792453,1,"2026-01-29 10:22:39"
619,20260129,425,"37",empirical_bayes,RMSE,1.851132957846383,1,"2026-01-29 10:22:39"
620,20260129,425,"37",empirical_bayes,MAE,1.8501300426961642,1,"2026-01-29 10:22:39"
621,20260129,428,"11",hierarchical_normal,Gelman_Rubin_Rhat,0.9996673443739387,1,"2026-01-29 10:22:39"
622,20260129,428,"21",hierarchical_normal,Gelman_Rubin_Rhat,1.0009999314937827,1,"2026-01-29 10:22:39"
623,20260129,428,"22",empirical_bayes,RMSE,1.143833712029259,1,"2026-01-29 10:22:39"
624,20260129,428,"22",empirical_bayes,MAE,1.1355167895358589,1,"2026-01-29 10:22:39"
625,20260129,428,"22",empirical_bayes,Jarque_Bera_pvalue,0.22741943556361363,1,"2026-01-29 10:22:39"
626,20260129,428,"24",empirical_bayes,RMSE,1.0893431654911423,1,"2026-01-29 10:22:39"
627,20260129,428,"24",empirical_bayes,MAE,1.085063011150031,1,"2026-01-29 10:22:39"
628,20260129,428,"24",empirical_bayes,Jarque_Bera_pvalue,0.25574594605481893,1,"2026-01-29 10:22:39"
629,20260129,428,"25",hierarchical_normal,Gelman_Rubin_Rhat,0.9997325528559353,1,"2026-01-29 10:22:39"
630,20260129,428,"37",empirical_bayes,RMSE,1.0920268490940812,1,"2026-01-29 10:22:39"
631,20260129,428,"37",empirical_bayes,MAE,1.071608397591291,1,"2026-01-29 10:22:39"
632,20260129,428,"38",empirical_bayes,RMSE,1.1342557965060236,1,"2026-01-29 10:22:39"
633,20260129,428,"38",empirical_bayes,MAE,1.128351083106083,1,"2026-01-29 10:22:39"
634,20260129,430,"11",empirical_bayes,RMSE,0.1753995347962406,1,"2026-01-29 10:22:39"
635,20260129,430,"11",empirical_bayes,MAE,0.13803974146885548,1,"2026-01-29 10:22:39"
636,20260129,430,"21",empirical_bayes,RMSE,0.1695857660020595,1,"2026-01-29 10:22:39"
637,20260129,430,"21",empirical_bayes,MAE,0.1628888461641118,1,"2026-01-29 10:22:39"
638,20260129,430,"22",empirical_bayes,RMSE,0.09589239039960543,1,"2026-01-29 10:22:39"
639,20260129,430,"22",empirical_bayes,MAE,0.07998646863344512,1,"2026-01-29 10:22:39"
640,20260129,430,"24",empirical_bayes,RMSE,0.12653475428893884,1,"2026-01-29 10:22:39"
641,20260129,430,"24",empirical_bayes,MAE,0.11088641349694228,1,"2026-01-29 10:22:39"
642,20260129,430,"37",empirical_bayes,RMSE,0.056758309756364755,1,"2026-01-29 10:22:39"
643,20260129,430,"37",empirical_bayes,MAE,0.05395125356014733,1,"2026-01-29 10:22:39"
644,20260129,430,"38",empirical_bayes,RMSE,0.12086786164696087,1,"2026-01-29 10:22:39"
645,20260129,430,"38",empirical_bayes,MAE,0.11792154695311592,1,"2026-01-29 10:22:39"
646,20260129,611,"11",hierarchical_normal,Gelman_Rubin_Rhat,0.9997451977498428,1,"2026-01-29 10:22:39"
647,20260129,611,"21",hierarchical_normal,Gelman_Rubin_Rhat,1.0024002026456937,1,"2026-01-29 10:22:39"
648,20260129,611,"22",hierarchical_normal,Gelman_Rubin_Rhat,0.9997173424242738,1,"2026-01-29 10:22:39"
649,20260129,611,"24",hierarchical_normal,Gelman_Rubin_Rhat,0.9997287713558665,1,"2026-01-29 10:22:39"
650,20260129,611,"25",hierarchical_normal,Gelman_Rubin_Rhat,0.9996713561336495,1,"2026-01-29 10:22:39"
651,20260129,611,"31",empirical_bayes,RMSE,1.312114663498914,1,"2026-01-29 10:22:39"
652,20260129,611,"31",empirical_bayes,MAE,1.2925130491004604,1,"2026-01-29 10:22:39"
653,20260129,611,"38",empirical_bayes,RMSE,1.3466455395273316,1,"2026-01-29 10:22:39"
654,20260129,611,"38",empirical_bayes,MAE,1.344108954198008,1,"2026-01-29 10:22:39"
655,20260129,612,"11",empirical_bayes,RMSE,0.2440186424200232,1,"2026-01-29 10:22:39"
656,20260129,612,"11",empirical_bayes,MAE,0.19145028199580133,1,"2026-01-29 10:22:39"
657,20260129,612,"31",empirical_bayes,RMSE,0.2301730018750382,1,"2026-01-29 10:22:39"
658,20260129,612,"31",empirical_bayes,MAE,0.20755138718925595,1,"2026-01-29 10:22:39"
659,20260129,613,"11",hierarchical_normal,Gelman_Rubin_Rhat,0.9996689451944886,1,"2026-01-29 10:22:39"
660,20260129,613,"21",hierarchical_normal,Gelman_Rubin_Rhat,0.9996976667308242,1,"2026-01-29 10:22:39"
661,20260129,613,"22",hierarchical_normal,Gelman_Rubin_Rhat,0.9997137143240928,1,"2026-01-29 10:22:39"
662,20260129,613,"24",hierarchical_normal,Gelman_Rubin_Rhat,1.0004566554348562,1,"2026-01-29 10:22:39"
663,20260129,613,"25",empirical_bayes,RMSE,0.8260136739674281,1,"2026-01-29 10:22:39"
664,20260129,613,"25",empirical_bayes,MAE,0.8202930816924368,1,"2026-01-29 10:22:39"
665,20260129,613,"25",empirical_bayes,Jarque_Bera_pvalue,0.22646774740429076,1,"2026-01-29 10:22:39"
666,20260129,613,"31",empirical_bayes,RMSE,0.6142219073187657,1,"2026-01-29 10:22:39"
667,20260129,613,"31",empirical_bayes,MAE,0.6054603274309688,1,"2026-01-29 10:22:39"
668,20260129,613,"37",empirical_bayes,RMSE,0.5707724827026543,1,"2026-01-29 10:22:39"
669,20260129,613,"37",empirical_bayes,MAE,0.5303409045090929,1,"2026-01-29 10:22:39"
670,20260129,614,"11",empirical_bayes,RMSE,0.33546638253319755,1,"2026-01-29 10:22:39"
671,20260129,614,"11",empirical_bayes,MAE,0.2804086086859332,1,"2026-01-29 10:22:39"
672,20260129,614,"21",empirical_bayes,RMSE,0.23083323708810094,1,"2026-01-29 10:22:39"
673,20260129,614,"21",empirical_bayes,MAE,0.20967223122418352,1,"2026-01-29 10:22:39"
674,20260129,614,"24",empirical_bayes,RMSE,0.2529625616191189,1,"2026-01-29 10:22:39"
675,20260129,614,"24",empirical_bayes,MAE,0.22235117647490257,1,"2026-01-29 10:22:39"
676,20260129,614,"25",empirical_bayes,RMSE,0.2611743945079988,1,"2026-01-29 10:22:39"
677,20260129,614,"25",empirical_bayes,MAE,0.19567309296403193,1,"2026-01-29 10:22:39"
678,20260129,615,"11",hierarchical_normal,Gelman_Rubin_Rhat,0.9997861672224229,1,"2026-01-29 10:22:39"
679,20260129,615,"21",hierarchical_normal,Gelman_Rubin_Rhat,1.0010700743035776,1,"2026-01-29 10:22:39"
680,20260129,615,"22",hierarchical_normal,Gelman_Rubin_Rhat,0.999830758783753,1,"2026-01-29 10:22:39"
681,20260129,615,"24",hierarchical_normal,Gelman_Rubin_Rhat,0.9996666799721913,1,"2026-01-29 10:22:39"
682,20260129,615,"25",hierarchical_normal,Gelman_Rubin_Rhat,0.9998974112492709,1,"2026-01-29 10:22:39"
683,20260129,615,"31",empirical_bayes,RMSE,1.2483547637839811,1,"2026-01-29 10:22:39"
684,20260129,615,"31",empirical_bayes,MAE,1.2459529965560083,1,"2026-01-29 10:22:39"
685,20260129,615,"37",empirical_bayes,RMSE,1.1180118963546117,1,"2026-01-29 10:22:39"
686,20260129,615,"37",empirical_bayes,MAE,1.1081198856707257,1,"2026-01-29 10:22:39"
687,20260129,615,"38",empirical_bayes,RMSE,1.2317183074573435,1,"2026-01-29 10:22:39"
688,20260129,615,"38",empirical_bayes,MAE,1.2301087862776725,1,"2026-01-29 10:22:39"
689,20260129,616,"11",empirical_bayes,RMSE,0.06051259465024232,1,"2026-01-29 10:22:39"
690,20260129,616,"11",empirical_bayes,MAE,0.05973175532094593,1,"2026-01-29 10:22:39"
691,20260129,619,"11",hierarchical_normal,Gelman_Rubin_Rhat,0.9999596751235676,1,"2026-01-29 10:22:39"
692,20260129,619,"21",hierarchical_normal,Gelman_Rubin_Rhat,0.9998473394075328,1,"2026-01-29 10:22:39"
693,20260129,619,"22",hierarchical_normal,Gelman_Rubin_Rhat,0.9998373004466944,1,"2026-01-29 10:22:39"
694,20260129,619,"24",hierarchical_normal,Gelman_Rubin_Rhat,1.0004589416626557,1,"2026-01-29 10:22:39"
695,20260129,619,"25",hierarchical_normal,Gelman_Rubin_Rhat,0.9998308026119985,1,"2026-01-29 10:22:39"
696,20260129,619,"31",empirical_bayes,RMSE,0.6461887655438583,1,"2026-01-29 10:22:39"
697,20260129,619,"31",empirical_bayes,MAE,0.5890529361831085,1,"2026-01-29 10:22:39"
698,20260129,619,"37",empirical_bayes,RMSE,0.4260339194092462,1,"2026-01-29 10:22:39"
699,20260129,619,"37",empirical_bayes,MAE,0.26446424097504817,1,"2026-01-29 10:22:39"
700,20260129,619,"38",empirical_bayes,RMSE,0.45165010452791865,1,"2026-01-29 10:22:39"
701,20260129,619,"38",empirical_bayes,MAE,0.33766418732927467,1,"2026-01-29 10:22:39"
702,20260129,638,"11",hierarchical_normal,Gelman_Rubin_Rhat,1.0014979020040076,1,"2026-01-29 10:22:39"
703,20260129,638,"21",hierarchical_normal,Gelman_Rubin_Rhat,1.0003059834960042,1,"2026-01-29 10:22:39"
704,20260129,638,"22",hierarchical_normal,Gelman_Rubin_Rhat,0.9999611193708252,1,"2026-01-29 10:22:39"
705,20260129,638,"24",hierarchical_normal,Gelman_Rubin_Rhat,0.9997425327751301,1,"2026-01-29 10:22:39"
706,20260129,638,"25",hierarchical_normal,Gelman_Rubin_Rhat,1.0003465164974215,1,"2026-01-29 10:22:39"
707,20260129,638,"31",empirical_bayes,RMSE,1.0393480749405508,1,"2026-01-29 10:22:39"
708,20260129,638,"31",empirical_bayes,MAE,1.0110408066099403,1,"2026-01-29 10:22:39"
709,20260129,638,"37",empirical_bayes,RMSE,0.7682729303621604,1,"2026-01-29 10:22:39"
710,20260129,638,"37",empirical_bayes,MAE,0.7195227933220671,1,"2026-01-29 10:22:39"
711,20260129,638,"38",empirical_bayes,RMSE,0.8217261304216182,1,"2026-01-29 10:22:39"
712,20260129,638,"38",empirical_bayes,MAE,0.7646768322241625,1,"2026-01-29 10:22:39"
713,20260129,639,"11",empirical_bayes,RMSE,0.0015425709616021521,1,"2026-01-29 10:22:39"
714,20260129,639,"11",empirical_bayes,MAE,0.0015425709616021521,1,"2026-01-29 10:22:39"
715,20260129,639,"21",empirical_bayes,RMSE,0.013471141826876476,1,"2026-01-29 10:22:39"
716,20260129,639,"21",empirical_bayes,MAE,0.013471141826876476,1,"2026-01-29 10:22:39"
717,20260129,639,"22",empirical_bayes,RMSE,0.013471141826876476,1,"2026-01-29 10:22:39"
718,20260129,639,"22",empirical_bayes,MAE,0.013471141826876476,1,"2026-01-29 10:22:39"
719,20260129,639,"24",empirical_bayes,RMSE,0.05605492082173314,1,"2026-01-29 10:22:39"
720,20260129,639,"24",empirical_bayes,MAE,0.056054920821733134,1,"2026-01-29 10:22:39"
721,20260129,639,"25",empirical_bayes,RMSE,0.02757006620637803,1,"2026-01-29 10:22:39"
722,20260129,639,"25",empirical_bayes,MAE,0.02757006620637803,1,"2026-01-29 10:22:39"
723,20260129,640,"11",empirical_bayes,RMSE,0.06828719675564976,1,"2026-01-29 10:22:39"
724,20260129,640,"11",empirical_bayes,MAE,0.06828719675564976,1,"2026-01-29 10:22:39"
725,20260129,640,"21",empirical_bayes,RMSE,0.006482698308223789,1,"2026-01-29 10:22:39"
726,20260129,640,"21",empirical_bayes,MAE,0.006482698308223789,1,"2026-01-29 10:22:39"
727,20260129,640,"22",empirical_bayes,RMSE,0.033009452641652004,1,"2026-01-29 10:22:39"
728,20260129,640,"22",empirical_bayes,MAE,0.033009452641652004,1,"2026-01-29 10:22:39"
729,20260129,640,"24",empirical_bayes,RMSE,0.060208676190448784,1,"2026-01-29 10:22:39"
730,20260129,640,"24",empirical_bayes,MAE,0.060208676190448784,1,"2026-01-29 10:22:39"
731,20260129,640,"25",empirical_bayes,RMSE,0.08900372199622808,1,"2026-01-29 10:22:39"
732,20260129,640,"25",empirical_bayes,MAE,0.08900372199622808,1,"2026-01-29 10:22:39"
733,20260129,641,"11",hierarchical_normal,Gelman_Rubin_Rhat,1.0001247264228281,1,"2026-01-29 10:22:39"
734,20260129,641,"21",hierarchical_normal,Gelman_Rubin_Rhat,0.9999799811368455,1,"2026-01-29 10:22:39"
735,20260129,641,"22",hierarchical_normal,Gelman_Rubin_Rhat,0.9996673800082245,1,"2026-01-29 10:22:39"
736,20260129,641,"24",hierarchical_normal,Gelman_Rubin_Rhat,1.0006628793725447,1,"2026-01-29 10:22:39"
737,20260129,641,"25",hierarchical_normal,Gelman_Rubin_Rhat,0.9997880426946437,1,"2026-01-29 10:22:39"
738,20260129,641,"31",empirical_bayes,RMSE,0.662473047012882,1,"2026-01-29 10:22:39"
739,20260129,641,"31",empirical_bayes,MAE,0.6341737364227812,1,"2026-01-29 10:22:39"
740,20260129,641,"37",empirical_bayes,RMSE,0.6896402000379461,1,"2026-01-29 10:22:39"
741,20260129,641,"37",empirical_bayes,MAE,0.6362164306017695,1,"2026-01-29 10:22:39"
742,20260129,641,"38",empirical_bayes,RMSE,0.6891214917214202,1,"2026-01-29 10:22:39"
743,20260129,641,"38",empirical_bayes,MAE,0.5932157531747991,1,"2026-01-29 10:22:39"
744,20260129,642,"11",hierarchical_normal,Gelman_Rubin_Rhat,0.9996678090665757,1,"2026-01-29 10:22:39"
745,20260129,642,"21",hierarchical_normal,Gelman_Rubin_Rhat,0.9996729293535777,1,"2026-01-29 10:22:39"
746,20260129,642,"22",hierarchical_normal,Gelman_Rubin_Rhat,0.9998279715718926,1,"2026-01-29 10:22:39"
747,20260129,642,"24",hierarchical_normal,Gelman_Rubin_Rhat,0.9996691701814627,1,"2026-01-29 10:22:39"
748,20260129,642,"25",hierarchical_normal,Gelman_Rubin_Rhat,0.999743375167805,1,"2026-01-29 10:22:39"
749,20260129,642,"31",empirical_bayes,RMSE,0.852409495631049,1,"2026-01-29 10:22:39"
750,20260129,642,"31",empirical_bayes,MAE,0.8293999861828948,1,"2026-01-29 10:22:39"
751,20260129,642,"37",empirical_bayes,RMSE,0.5662954511856383,1,"2026-01-29 10:22:39"
752,20260129,642,"37",empirical_bayes,MAE,0.5523340633019007,1,"2026-01-29 10:22:39"
753,20260129,642,"38",empirical_bayes,RMSE,0.6720791408659524,1,"2026-01-29 10:22:39"
754,20260129,642,"38",empirical_bayes,MAE,0.5631612138722945,1,"2026-01-29 10:22:39"
755,20260129,644,"11",hierarchical_normal,Gelman_Rubin_Rhat,0.9999864298006732,1,"2026-01-29 10:22:39"
756,20260129,644,"21",hierarchical_normal,Gelman_Rubin_Rhat,0.9997262373919721,1,"2026-01-29 10:22:39"
757,20260129,644,"22",hierarchical_normal,Gelman_Rubin_Rhat,1.0006668347014658,1,"2026-01-29 10:22:39"
758,20260129,644,"24",hierarchical_normal,Gelman_Rubin_Rhat,0.9997788334798587,1,"2026-01-29 10:22:39"
759,20260129,644,"25",hierarchical_normal,Gelman_Rubin_Rhat,1.0000587630465423,1,"2026-01-29 10:22:39"
760,20260129,644,"31",empirical_bayes,RMSE,0.2990236278071035,1,"2026-01-29 10:22:39"
761,20260129,644,"31",empirical_bayes,MAE,0.2674029685765369,1,"2026-01-29 10:22:39"
762,20260129,644,"37",empirical_bayes,RMSE,0.28276359610372204,1,"2026-01-29 10:22:39"
763,20260129,644,"37",empirical_bayes,MAE,0.23983389034851813,1,"2026-01-29 10:22:39"
764,20260129,644,"38",empirical_bayes,RMSE,0.2592326274379263,1,"2026-01-29 10:22:39"
765,20260129,644,"38",empirical_bayes,MAE,0.23176425903920853,1,"2026-01-29 10:22:39"
766,20260129,649,"11",empirical_bayes,RMSE,0.10696821982644063,1,"2026-01-29 10:22:39"
767,20260129,649,"11",empirical_bayes,MAE,0.09771580465636553,1,"2026-01-29 10:22:39"
768,20260129,649,"25",empirical_bayes,RMSE,0.1859387140017526,1,"2026-01-29 10:22:39"
769,20260129,649,"25",empirical_bayes,MAE,0.15769601297571167,1,"2026-01-29 10:22:39"
770,20260129,649,"31",empirical_bayes,RMSE,0.24377605466212612,1,"2026-01-29 10:22:39"
771,20260129,649,"31",empirical_bayes,MAE,0.21253520454931785,1,"2026-01-29 10:22:39"
772,20260129,650,"11",empirical_bayes,RMSE,0.20877289946051752,1,"2026-01-29 10:22:39"
773,20260129,650,"11",empirical_bayes,MAE,0.15595993552027498,1,"2026-01-29 10:22:39"
774,20260129,650,"11",empirical_bayes,Jarque_Bera_pvalue,0.6639928023454748,1,"2026-01-29 10:22:39"
775,20260129,650,"21",empirical_bayes,RMSE,0.2126369880232453,1,"2026-01-29 10:22:39"
776,20260129,650,"21",empirical_bayes,MAE,0.15988532928191912,1,"2026-01-29 10:22:39"
777,20260129,650,"22",empirical_bayes,RMSE,0.17431935243182461,1,"2026-01-29 10:22:39"
778,20260129,650,"22",empirical_bayes,MAE,0.1454035659365509,1,"2026-01-29 10:22:39"
779,20260129,650,"24",empirical_bayes,RMSE,0.17431935243182461,1,"2026-01-29 10:22:39"
780,20260129,650,"24",empirical_bayes,MAE,0.1454035659365509,1,"2026-01-29 10:22:39"
781,20260129,650,"25",empirical_bayes,RMSE,0.13529472888568567,1,"2026-01-29 10:22:39"
782,20260129,650,"25",empirical_bayes,MAE,0.10985318904213652,1,"2026-01-29 10:22:39"
783,20260129,650,"31",empirical_bayes,RMSE,0.30010673522100856,1,"2026-01-29 10:22:39"
784,20260129,650,"31",empirical_bayes,MAE,0.24217634264806845,1,"2026-01-29 10:22:39"
785,20260129,650,"37",empirical_bayes,RMSE,0.2927046202516812,1,"2026-01-29 10:22:39"
